Country,Year,PercentageHomicidesByFirearms,NumberOfHomicidesByFirearms,NumberHomicidesByFirearmsPer100K,Population,Region,Subregion,,IsWeaponLegal,IsHiddenWeaponLegal,LegalFrom,IllegalFrom,GunLawUrl,GunLawSummary,GunLegalAge,
United Kingdom (England and Wales),2006,8.251748252,59,0.109816476,-1,Europe,Northern Europe,,1,0,,1997,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom, Semi-automatic shotguns are legal,18,0
United Kingdom (England and Wales),2007,7.123655914,53,0.097999334,-1,Europe,Northern Europe,,1,0,,1997,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom, Semi-automatic shotguns are legal,18,0
United Kingdom (England and Wales),2008,5.900621118,38,0.069782389,-1,Europe,Northern Europe,,1,0,,1997,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom, Semi-automatic shotguns are legal,18,0
United Kingdom (England and Wales),2009,6.62358643,41,0.074805233,-1,Europe,Northern Europe,,1,0,,1997,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom, Semi-automatic shotguns are legal,18,0
United Kingdom (England and Wales),2010,,,,-1,Europe,Northern Europe,,1,0,,1997,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom, Semi-automatic shotguns are legal,18,0
United Kingdom (Northern Ireland),1995,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),1996,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),1997,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),1998,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),1999,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2000,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2001,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2002,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2003,36.36363636,12,0.704638873,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2004,14.63414634,6,0.350877193,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2005,24.13793103,7,0.406032483,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2006,0,0,0,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2007,13.33333333,4,0.227401933,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2008,3.846153846,1,0.056338028,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2009,4.504504505,5,0.279485746,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
United Kingdom (Northern Ireland),2010,,,,-1,Europe,Northern Europe,,1,1,2004,,https://en.wikipedia.org/wiki/Firearms_policy_in_the_United_Kingdom,Northern Ireland is the only part of the United Kingdom where personal protection is accepted as a legitimate reason to obtain and own a firearm and is the only part of the United Kingdom where handguns are permitted,18,1
Albania,1995,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,1996,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,1997,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,1998,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,1999,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2000,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2001,78.84615385,164,5.329212076,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2002,75.41899441,135,4.369245946,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2003,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2004,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2005,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2006,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2007,61.16504854,63,1.987591749,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2008,65.88235294,56,1.760233005,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2009,,,,2986952,Europe,Southern Europe,,,,,,,,,
Albania,2010,,,,2986952,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,1995,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,1996,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,1997,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,1998,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,1999,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2000,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2001,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2002,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2003,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2004,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2005,25.71428571,18,0.476064407,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2006,24.65753425,18,0.47599051,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2007,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2008,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2009,,,,4590000,Europe,Southern Europe,,,,,,,,,
Bosnia and Herzegovina,2010,,,,4590000,Europe,Southern Europe,,,,,,,,,
Croatia,1995,,,,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,1996,,,,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,1997,,,,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,1998,,,,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,1999,,,,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2000,,,,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2001,,,,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2002,,,,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2003,78.26086957,54,1.211689573,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2004,48.19277108,40,0.898972968,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2005,47.05882353,32,0.720398488,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2006,50,37,0.834500318,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2007,46.77419355,29,0.6552199,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2008,38.02816901,27,0.611082732,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2009,34.69387755,17,0.385412019,4491000,Europe,Southern Europe,,,,,,,,,
Croatia,2010,,,,4491000,Europe,Southern Europe,,,,,,,,,
Greece,1995,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,1996,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,1997,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,1998,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,1999,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2000,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2001,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2002,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2003,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2004,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2005,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2006,34.93015535,29,0.25848315,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2007,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2008,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2009,,,,11000000,Europe,Southern Europe,,,,,,,,,
Greece,2010,,,,11000000,Europe,Southern Europe,,,,,,,,,
Italy,1995,,,,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,1996,,,,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,1997,,,,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,1998,71.11872146,623,1.095836977,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,1999,71.30434783,574,1.009254246,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2000,71.17962466,531,0.931802433,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2001,65.72637518,466,0.814696438,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2002,65.68322981,423,0.73566667,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2003,65.92489569,474,0.819157473,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2004,66.94677871,478,0.820406749,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2005,66.2295082,404,0.688583085,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2006,66.72,417,0.705797526,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2007,,,,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2008,,,,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2009,,,,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Italy,2010,,,,60340328,Europe,Southern Europe,,1,1,2007,,https://en.wikipedia.org/wiki/Gun_politics_in_Italy,"allows the holder to purchase and own a firearm but not carry or use it, or be issued with a carry license first",18,1
Malta,1995,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,1996,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,1997,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,1998,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,1999,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,2000,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,2001,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,2002,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,2003,,,,403000,Europe,Southern Europe,,,,,,,,,
Malta,2004,57.14285714,4,0.982359283,403000,Europe,Southern Europe,,,,,,,,,
Malta,2005,0,0,0,403000,Europe,Southern Europe,,,,,,,,,
Malta,2006,0,0,0,403000,Europe,Southern Europe,,,,,,,,,
Malta,2007,50,2,0.484721576,403000,Europe,Southern Europe,,,,,,,,,
Malta,2008,83.33333333,5,1.207887019,403000,Europe,Southern Europe,,,,,,,,,
Malta,2009,0,0,0,403000,Europe,Southern Europe,,,,,,,,,
Malta,2010,,,,403000,Europe,Southern Europe,,,,,,,,,
Portugal,1995,,,,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,1996,,,,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,1997,,,,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,1998,,,,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,1999,,,,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2000,,,,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2001,,,,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2002,,,,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2003,53.02013423,79,0.754838996,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2004,50,72,0.68530617,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2005,50.37037037,68,0.644937153,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2006,51.61290323,80,0.756313087,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2007,28.64864865,53,0.499621231,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2008,43.5483871,54,0.50777593,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2009,33.84615385,44,0.412867387,10676000,Europe,Southern Europe,,,,,,,,,
Portugal,2010,,,,10676000,Europe,Southern Europe,,,,,,,,,
Serbia,1995,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,1996,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,1997,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,1998,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,1999,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2000,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2001,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2002,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2003,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2004,,,,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2005,26.05633803,37,0.375400055,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2006,32.63888889,47,0.477844243,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2007,28.96551724,42,0.427133384,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2008,38.28125,49,0.497898664,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2009,33.08823529,45,0.456786013,7344847,Europe,Southern Europe,,,,,,,,,
Serbia,2010,,,,7344847,Europe,Southern Europe,,,,,,,,,
Slovenia,1995,,,,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,1996,,,,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,1997,,,,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,1998,,,,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,1999,,,,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2000,,,,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2001,,,,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2002,,,,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2003,23.80952381,5,0.250698697,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2004,25,7,0.35035754,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2005,55,11,0.549427497,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2006,25,3,0.149484056,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2007,36,9,0.447239415,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2008,18.18181818,2,0.099099581,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2009,15.38461538,2,0.098812276,2007000,Europe,Southern Europe,,,,,,,,,
Slovenia,2010,,,,2007000,Europe,Southern Europe,,,,,,,,,
Spain,1995,,,,46505963,Europe,Southern Europe,,,,,,,,,
Spain,1996,,,,46505963,Europe,Southern Europe,,,,,,,,,
Spain,1997,,,,46505963,Europe,Southern Europe,,,,,,,,,
Spain,1998,19.82758621,92,0.231539547,46505963,Europe,Southern Europe,,,,,,,,,
Spain,1999,18.12227074,83,0.207765368,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2000,19.63562753,97,0.24076375,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2001,,,,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2002,,,,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2003,,,,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2004,,,,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2005,15.55555556,63,0.145176541,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2006,17.85714286,60,0.136308224,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2007,17.41424802,66,0.147967518,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2008,16.70761671,68,0.150621564,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2009,21.84466019,90,0.197203596,46505963,Europe,Southern Europe,,,,,,,,,
Spain,2010,,,,46505963,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,1995,,,,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,1996,,,,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,1997,,,,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,1998,,,,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,1999,35.29411765,18,0.899470212,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2000,47.27272727,26,1.294117589,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2001,,,,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2002,,,,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2003,,,,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2004,55.35714286,31,1.524810887,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2005,60.37735849,32,1.570082856,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2006,54.90196078,28,1.370472485,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2007,61.9047619,26,1.269579603,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2008,47.22222222,17,0.828248537,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2009,36.11111111,13,0.632059312,2062294,Europe,Southern Europe,,,,,,,,,
The former Yugoslav Republic of Macedonia,2010,62.5,25,1.213260648,2062294,Europe,Southern Europe,,,,,,,,,
Austria,1995,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,1996,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,1997,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,1998,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,1999,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,2000,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,2001,31.42857143,22,0.273683582,8205000,Europe,Western Europe,,,,,,,,,
Austria,2002,38.46153846,25,0.309288847,8205000,Europe,Western Europe,,,,,,,,,
Austria,2003,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,2004,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,2005,24.07407407,13,0.157916551,8205000,Europe,Western Europe,,,,,,,,,
Austria,2006,29.50819672,18,0.217569775,8205000,Europe,Western Europe,,,,,,,,,
Austria,2007,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,2008,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,2009,,,,8205000,Europe,Western Europe,,,,,,,,,
Austria,2010,,,,8205000,Europe,Western Europe,,,,,,,,,
Belgium,1995,37.28183662,59,0.585324835,10403000,Europe,Western Europe,,,,,,,,,
Belgium,1996,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,1997,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,1998,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,1999,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2000,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2001,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2002,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2003,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2004,39.52466948,70,0.675871848,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2005,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2006,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2007,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2008,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2009,,,,10403000,Europe,Western Europe,,,,,,,,,
Belgium,2010,,,,10403000,Europe,Western Europe,,,,,,,,,
France,1995,,,,64768389,Europe,Western Europe,,,,,,,,,
France,1996,,,,64768389,Europe,Western Europe,,,,,,,,,
France,1997,,,,64768389,Europe,Western Europe,,,,,,,,,
France,1998,,,,64768389,Europe,Western Europe,,,,,,,,,
France,1999,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2000,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2001,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2002,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2003,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2004,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2005,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2006,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2007,9.607647914,35,0.056685123,64768389,Europe,Western Europe,,,,,,,,,
France,2008,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2009,,,,64768389,Europe,Western Europe,,,,,,,,,
France,2010,,,,64768389,Europe,Western Europe,,,,,,,,,
Germany,1995,58.60058309,804,0.981332217,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,0,
Germany,1996,46.59727782,582,0.708026329,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,1,
Germany,1997,47.11375212,555,0.674148959,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,2,
Germany,1998,41.23076923,402,0.488157523,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,3,
Germany,1999,41.19402985,414,0.502783862,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,4,
Germany,2000,40,384,0.466307878,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,5,
Germany,2001,38.13364055,331,0.401775796,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,6,
Germany,2002,29.43107221,269,0.326329478,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,7,
Germany,2003,33.7804878,277,0.335822253,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,8,
Germany,2004,30.5315204,247,0.299305624,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,9,
Germany,2005,28.60696517,230,0.27865028,81802257,Europe,Western Europe,,1,0,,,http://www.gunpolicy.org/firearms/region/germany,civilian possession of rifles and shotguns is regulated by law,10,
